timestamp,device_id,task_type,priority,data_size_kb,compute_cost,deadline_ms,edge_cpu_load,network_delay_ms
2026-05-22T16:01:20.037718Z,device_1126,temperature_report,high,9216.0,0.75,500,0.02,44.0
2026-05-22T16:01:22.037718Z,device_1127,image_detection,high,9216.0,0.75,500,0.5,19.0
2026-05-22T16:01:24.037718Z,device_1128,image_detection,low,6144.0,0.15,5000,0.46,48.0
2026-05-22T16:01:26.037718Z,device_1129,image_detection,high,10240.0,0.75,500,0.37,38.0
2026-05-22T16:01:28.037718Z,device_1130,image_detection,medium,5120.0,0.45,1500,0.42,27.0
2026-05-22T16:01:30.037718Z,device_1131,temperature_report,medium,10240.0,0.45,1500,0.86,25.0
2026-05-22T16:01:32.037718Z,device_1132,image_detection,low,6144.0,0.15,5000,0.52,8.0
2026-05-22T16:01:34.037718Z,device_1133,image_detection,medium,7168.0,0.45,1500,0.58,44.0
2026-05-22T16:01:36.037718Z,device_1134,image_detection,low,4096.0,0.15,5000,0.12,38.0
2026-05-22T16:01:38.037718Z,device_1135,image_detection,medium,3072.0,0.45,1500,0.89,32.0
2026-05-22T16:01:40.037718Z,device_1136,image_detection,low,2048.0,0.15,5000,0.84,27.0
2026-05-22T16:01:42.037718Z,device_1137,image_detection,high,7168.0,0.75,500,0.72,42.0
2026-05-22T16:01:44.037718Z,device_1138,image_detection,low,1024.0,0.15,5000,0.35,21.0
2026-05-22T16:01:46.037718Z,device_1139,image_detection,medium,2048.0,0.45,1500,0.1,31.0
2026-05-22T16:01:48.037718Z,device_1140,image_detection,medium,1024.0,0.45,1500,0.29,7.0
2026-05-22T16:01:50.037718Z,device_1141,image_detection,medium,9216.0,0.45,1500,0.32,9.0
2026-05-22T16:01:52.037718Z,device_1142,image_detection,medium,8192.0,0.45,1500,0.09,30.0
2026-05-22T16:01:54.037718Z,device_1143,image_detection,high,9216.0,0.75,500,0.42,17.0
2026-05-22T16:01:56.037718Z,device_1144,image_detection,medium,3072.0,0.45,1500,0.6,13.0
2026-05-22T16:01:58.037718Z,device_1145,temperature_report,high,9216.0,0.75,500,0.23,34.0
2026-05-22T16:02:00.037718Z,device_1146,temperature_report,medium,3072.0,0.45,1500,0.09,7.0
2026-05-22T16:02:02.037718Z,device_1147,image_detection,high,1024.0,0.75,500,0.38,16.0
2026-05-22T16:02:04.037718Z,device_1148,image_detection,high,2048.0,0.75,500,0.64,13.0
2026-05-22T16:02:06.037718Z,device_1149,image_detection,medium,2048.0,0.45,1500,0.25,8.0
2026-05-22T16:02:08.037718Z,device_1150,image_detection,high,4096.0,0.75,500,0.23,24.0
2026-05-22T16:02:10.037718Z,device_1151,image_detection,high,7168.0,0.75,500,0.6,38.0
2026-05-22T16:02:12.037718Z,device_1152,image_detection,high,1024.0,0.75,500,0.15,28.0
2026-05-22T16:02:14.037718Z,device_1153,image_detection,high,7168.0,0.75,500,0.2,45.0
2026-05-22T16:02:16.037718Z,device_1154,image_detection,high,4096.0,0.75,500,0.96,13.0
2026-05-22T16:02:18.037718Z,device_1155,temperature_report,high,3072.0,0.75,500,0.54,10.0
2026-05-22T16:02:20.037718Z,device_1156,image_detection,medium,4096.0,0.45,1500,0.94,49.0
2026-05-22T16:02:22.037718Z,device_1157,image_detection,low,8192.0,0.15,5000,0.59,47.0
2026-05-22T16:02:24.037718Z,device_1158,image_detection,low,1024.0,0.15,5000,0.05,32.0
2026-05-22T16:02:26.037718Z,device_1159,image_detection,medium,1024.0,0.45,1500,0.84,22.0
2026-05-22T16:02:28.037718Z,device_1160,image_detection,high,4096.0,0.75,500,0.75,26.0
2026-05-22T16:02:30.037718Z,device_1161,temperature_report,high,10240.0,0.75,500,0.51,40.0
2026-05-22T16:02:32.037718Z,device_1162,temperature_report,low,10240.0,0.15,5000,0.68,6.0
2026-05-22T16:02:34.037718Z,device_1163,temperature_report,high,10240.0,0.75,500,0.92,46.0
2026-05-22T16:02:36.037718Z,device_1164,image_detection,high,10240.0,0.75,500,0.65,38.0
2026-05-22T16:02:38.037718Z,device_1165,temperature_report,medium,10240.0,0.45,1500,0.91,32.0
2026-05-22T16:02:40.037718Z,device_1166,image_detection,medium,8192.0,0.45,1500,0.17,36.0
2026-05-22T16:02:42.037718Z,device_1167,image_detection,high,8192.0,0.75,500,0.76,47.0
2026-05-22T16:02:44.037718Z,device_1168,temperature_report,medium,10240.0,0.45,1500,0.32,31.0
2026-05-22T16:02:46.037718Z,device_1169,temperature_report,high,2048.0,0.75,500,0.85,47.0
2026-05-22T16:02:48.037718Z,device_1170,temperature_report,high,1024.0,0.75,500,0.47,9.0
2026-05-22T16:02:50.037718Z,device_1171,image_detection,medium,9216.0,0.45,1500,0.47,37.0
2026-05-22T16:02:52.037718Z,device_1172,image_detection,medium,5120.0,0.45,1500,0.66,38.0
2026-05-22T16:02:54.037718Z,device_1173,image_detection,high,6144.0,0.75,500,0.06,24.0
2026-05-22T16:02:56.037718Z,device_1174,temperature_report,high,5120.0,0.75,500,1.0,11.0
2026-05-22T16:02:58.037718Z,device_1175,image_detection,low,4096.0,0.15,5000,0.34,22.0
2026-05-22T16:03:00.037718Z,device_1176,image_detection,high,3072.0,0.75,500,0.18,16.0
2026-05-22T16:03:02.037718Z,device_1177,image_detection,low,5120.0,0.15,5000,0.43,38.0
2026-05-22T16:03:04.037718Z,device_1178,image_detection,low,3072.0,0.15,5000,0.69,25.0
2026-05-22T16:03:06.037718Z,device_1179,temperature_report,medium,6144.0,0.45,1500,0.03,20.0
2026-05-22T16:03:08.037718Z,device_1180,temperature_report,medium,8192.0,0.45,1500,0.62,40.0
2026-05-22T16:03:10.037718Z,device_1181,temperature_report,low,1024.0,0.15,5000,0.77,24.0
2026-05-22T16:03:12.037718Z,device_1182,temperature_report,high,6144.0,0.75,500,0.42,12.0
2026-05-22T16:03:14.037718Z,device_1183,temperature_report,high,4096.0,0.75,500,0.67,5.0
2026-05-22T16:03:16.037718Z,device_1184,temperature_report,medium,10240.0,0.45,1500,0.67,12.0
2026-05-22T16:03:18.037718Z,device_1185,temperature_report,medium,1024.0,0.45,1500,0.96,6.0
2026-05-22T16:03:20.037718Z,device_1186,image_detection,high,1024.0,0.75,500,0.31,8.0
2026-05-22T16:03:22.037718Z,device_1187,image_detection,low,9216.0,0.15,5000,0.48,9.0
2026-05-22T16:03:24.037718Z,device_1188,temperature_report,high,2048.0,0.75,500,0.41,49.0
2026-05-22T16:03:26.037718Z,device_1189,image_detection,medium,8192.0,0.45,1500,0.47,23.0
2026-05-22T16:03:28.037718Z,device_1190,image_detection,high,9216.0,0.75,500,0.01,7.0
2026-05-22T16:03:30.037718Z,device_1191,image_detection,high,5120.0,0.75,500,0.98,6.0
2026-05-22T16:03:32.037718Z,device_1192,temperature_report,low,10240.0,0.15,5000,0.22,39.0
2026-05-22T16:03:34.037718Z,device_1193,image_detection,medium,6144.0,0.45,1500,0.44,45.0
2026-05-22T16:03:36.037718Z,device_1194,temperature_report,low,4096.0,0.15,5000,0.54,46.0
2026-05-22T16:03:38.037718Z,device_1195,temperature_report,low,5120.0,0.15,5000,0.05,25.0
2026-05-22T16:03:40.037718Z,device_1196,temperature_report,medium,10240.0,0.45,1500,0.35,31.0
2026-05-22T16:03:42.037718Z,device_1197,image_detection,high,10240.0,0.75,500,0.85,20.0
2026-05-22T16:03:44.037718Z,device_1198,temperature_report,low,6144.0,0.15,5000,0.01,8.0
2026-05-22T16:03:46.037718Z,device_1199,image_detection,medium,2048.0,0.45,1500,0.94,40.0
2026-05-22T16:03:48.037718Z,device_1200,image_detection,high,2048.0,0.75,500,0.18,8.0
